condition1,condition2,model,age,sex,risk
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,63,female,0.25217
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,64,female,0.25656
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,65,female,0.26133
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,66,female,0.26916
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,67,female,0.27923
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,68,female,0.28793
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,69,female,0.28757
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,70,female,0.28991
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,71,female,0.28971
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,72,female,0.29201
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,73,female,0.29537
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,74,female,0.30414
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,75,female,0.31237
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,76,female,0.32306
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,77,female,0.32717
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,78,female,0.33213
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,79,female,0.33447
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,80,female,0.33515
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,81,female,0.33452
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,82,female,0.33484
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,83,female,0.33394
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,84,female,0.33082
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,85,female,0.32924
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,86,female,0.32899
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,87,female,0.32777
CKD,COLORECTAL_CANCER,hospitalisationrisk_2cond,88,female,0.32666
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,15,female,0.0051996
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,16,female,0.0063442
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,17,female,0.0076342
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,18,female,0.0096799
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,19,female,0.011583
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,20,female,0.013963
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,21,female,0.015732
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,22,female,0.016672
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,23,female,0.017718
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,24,female,0.025759
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,25,female,0.035686
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,26,female,0.048126
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,27,female,0.062292
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,28,female,0.076137
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,29,female,0.082417
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,30,female,0.086037
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,31,female,0.089473
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,32,female,0.0918
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,33,female,0.094154
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,34,female,0.11002
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,35,female,0.12481
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,36,female,0.13548
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,37,female,0.14738
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,38,female,0.16001
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,39,female,0.15944
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,40,female,0.16
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,41,female,0.16021
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,42,female,0.16124
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,43,female,0.16054
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,44,female,0.1597
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,45,female,0.16063
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,46,female,0.16208
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,47,female,0.16059
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,48,female,0.15944
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,49,female,0.15786
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,50,female,0.15639
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,51,female,0.15682
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,52,female,0.15971
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,53,female,0.1637
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,54,female,0.17284
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,55,female,0.18024
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,56,female,0.1874
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,57,female,0.19379
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,58,female,0.20611
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,59,female,0.21386
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,60,female,0.22149
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,61,female,0.22872
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,62,female,0.23568
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,63,female,0.23636
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,64,female,0.24308
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,65,female,0.24929
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,66,female,0.25689
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,67,female,0.26667
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,68,female,0.27512
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,69,female,0.27476
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,70,female,0.27454
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,71,female,0.27165
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,72,female,0.27102
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,73,female,0.27144
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,74,female,0.27707
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,75,female,0.28452
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,76,female,0.29503
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,77,female,0.29932
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,78,female,0.30452
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,79,female,0.30723
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,80,female,0.30836
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,81,female,0.30876
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,82,female,0.30992
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,83,female,0.30982
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,84,female,0.30757
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,85,female,0.30693
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,86,female,0.30656
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,87,female,0.30538
CKD,COLORECTAL_CANCER,hospitalisationrisk_ckd,88,female,0.30431
CKD,BREAST_CANCER,hospitalisationrisk_2cond,15,female,0.0057057
CKD,BREAST_CANCER,hospitalisationrisk_2cond,16,female,0.0069605
CKD,BREAST_CANCER,hospitalisationrisk_2cond,17,female,0.0083742
CKD,BREAST_CANCER,hospitalisationrisk_2cond,18,female,0.010616
CKD,BREAST_CANCER,hospitalisationrisk_2cond,19,female,0.012702
CKD,BREAST_CANCER,hospitalisationrisk_2cond,20,female,0.015308
CKD,BREAST_CANCER,hospitalisationrisk_2cond,21,female,0.017245
CKD,BREAST_CANCER,hospitalisationrisk_2cond,22,female,0.018274
CKD,BREAST_CANCER,hospitalisationrisk_2cond,23,female,0.019419
CKD,BREAST_CANCER,hospitalisationrisk_2cond,24,female,0.028186
CKD,BREAST_CANCER,hospitalisationrisk_2cond,25,female,0.039403
CKD,BREAST_CANCER,hospitalisationrisk_2cond,26,female,0.053407
CKD,BREAST_CANCER,hospitalisationrisk_2cond,27,female,0.069317
CKD,BREAST_CANCER,hospitalisationrisk_2cond,28,female,0.084877
CKD,BREAST_CANCER,hospitalisationrisk_2cond,29,female,0.092185
CKD,BREAST_CANCER,hospitalisationrisk_2cond,30,female,0.096197
CKD,BREAST_CANCER,hospitalisationrisk_2cond,31,female,0.099993
CKD,BREAST_CANCER,hospitalisationrisk_2cond,32,female,0.10256
CKD,BREAST_CANCER,hospitalisationrisk_2cond,33,female,0.10516
CKD,BREAST_CANCER,hospitalisationrisk_2cond,34,female,0.12251
CKD,BREAST_CANCER,hospitalisationrisk_2cond,35,female,0.13872
CKD,BREAST_CANCER,hospitalisationrisk_2cond,36,female,0.1504
CKD,BREAST_CANCER,hospitalisationrisk_2cond,37,female,0.16341
CKD,BREAST_CANCER,hospitalisationrisk_2cond,38,female,0.17721
CKD,BREAST_CANCER,hospitalisationrisk_2cond,39,female,0.17659
CKD,BREAST_CANCER,hospitalisationrisk_2cond,40,female,0.17719
CKD,BREAST_CANCER,hospitalisationrisk_2cond,41,female,0.17743
CKD,BREAST_CANCER,hospitalisationrisk_2cond,42,female,0.17855
CKD,BREAST_CANCER,hospitalisationrisk_2cond,43,female,0.17779
CKD,BREAST_CANCER,hospitalisationrisk_2cond,44,female,0.17588
CKD,BREAST_CANCER,hospitalisationrisk_2cond,45,female,0.17429
CKD,BREAST_CANCER,hospitalisationrisk_2cond,46,female,0.17336
CKD,BREAST_CANCER,hospitalisationrisk_2cond,47,female,0.16926
CKD,BREAST_CANCER,hospitalisationrisk_2cond,48,female,0.16483
CKD,BREAST_CANCER,hospitalisationrisk_2cond,49,female,0.16097
CKD,BREAST_CANCER,hospitalisationrisk_2cond,50,female,0.1587
CKD,BREAST_CANCER,hospitalisationrisk_2cond,51,female,0.15836
CKD,BREAST_CANCER,hospitalisationrisk_2cond,52,female,0.16049
CKD,BREAST_CANCER,hospitalisationrisk_2cond,53,female,0.1645
CKD,BREAST_CANCER,hospitalisationrisk_2cond,54,female,0.17368
CKD,BREAST_CANCER,hospitalisationrisk_2cond,55,female,0.18111
CKD,BREAST_CANCER,hospitalisationrisk_2cond,56,female,0.18829
CKD,BREAST_CANCER,hospitalisationrisk_2cond,57,female,0.19471
CKD,BREAST_CANCER,hospitalisationrisk_2cond,58,female,0.20707
CKD,BREAST_CANCER,hospitalisationrisk_2cond,59,female,0.21485
CKD,BREAST_CANCER,hospitalisationrisk_2cond,60,female,0.2225
CKD,BREAST_CANCER,hospitalisationrisk_2cond,61,female,0.22976
CKD,BREAST_CANCER,hospitalisationrisk_2cond,62,female,0.23674
CKD,BREAST_CANCER,hospitalisationrisk_2cond,63,female,0.23742
CKD,BREAST_CANCER,hospitalisationrisk_2cond,64,female,0.24416
CKD,BREAST_CANCER,hospitalisationrisk_2cond,65,female,0.25039
CKD,BREAST_CANCER,hospitalisationrisk_2cond,66,female,0.25801
CKD,BREAST_CANCER,hospitalisationrisk_2cond,67,female,0.26782
CKD,BREAST_CANCER,hospitalisationrisk_2cond,68,female,0.27629
CKD,BREAST_CANCER,hospitalisationrisk_2cond,69,female,0.27593
CKD,BREAST_CANCER,hospitalisationrisk_2cond,70,female,0.27571
CKD,BREAST_CANCER,hospitalisationrisk_2cond,71,female,0.27281
CKD,BREAST_CANCER,hospitalisationrisk_2cond,72,female,0.27219
CKD,BREAST_CANCER,hospitalisationrisk_2cond,73,female,0.27261
CKD,BREAST_CANCER,hospitalisationrisk_2cond,74,female,0.27825
CKD,BREAST_CANCER,hospitalisationrisk_2cond,75,female,0.28572
CKD,BREAST_CANCER,hospitalisationrisk_2cond,76,female,0.29626
CKD,BREAST_CANCER,hospitalisationrisk_2cond,77,female,0.30055
CKD,BREAST_CANCER,hospitalisationrisk_2cond,78,female,0.30576
CKD,BREAST_CANCER,hospitalisationrisk_2cond,79,female,0.30849
CKD,BREAST_CANCER,hospitalisationrisk_2cond,80,female,0.30961
CKD,BREAST_CANCER,hospitalisationrisk_2cond,81,female,0.31001
CKD,BREAST_CANCER,hospitalisationrisk_2cond,82,female,0.31118
CKD,BREAST_CANCER,hospitalisationrisk_2cond,83,female,0.31108
CKD,BREAST_CANCER,hospitalisationrisk_2cond,84,female,0.30883
CKD,BREAST_CANCER,hospitalisationrisk_2cond,85,female,0.30818
CKD,BREAST_CANCER,hospitalisationrisk_2cond,86,female,0.30781
CKD,BREAST_CANCER,hospitalisationrisk_2cond,87,female,0.30663
CKD,BREAST_CANCER,hospitalisationrisk_2cond,88,female,0.30556
CKD,BREAST_CANCER,hospitalisationrisk_ckd,15,female,0.0051996
CKD,BREAST_CANCER,hospitalisationrisk_ckd,16,female,0.0063442
CKD,BREAST_CANCER,hospitalisationrisk_ckd,17,female,0.0076342
CKD,BREAST_CANCER,hospitalisationrisk_ckd,18,female,0.0096799
CKD,BREAST_CANCER,hospitalisationrisk_ckd,19,female,0.011583
CKD,BREAST_CANCER,hospitalisationrisk_ckd,20,female,0.013963
CKD,BREAST_CANCER,hospitalisationrisk_ckd,21,female,0.015732
CKD,BREAST_CANCER,hospitalisationrisk_ckd,22,female,0.016672
CKD,BREAST_CANCER,hospitalisationrisk_ckd,23,female,0.017718
CKD,BREAST_CANCER,hospitalisationrisk_ckd,24,female,0.025759
CKD,BREAST_CANCER,hospitalisationrisk_ckd,25,female,0.035686
CKD,BREAST_CANCER,hospitalisationrisk_ckd,26,female,0.048126
CKD,BREAST_CANCER,hospitalisationrisk_ckd,27,female,0.062292
CKD,BREAST_CANCER,hospitalisationrisk_ckd,28,female,0.076137
CKD,BREAST_CANCER,hospitalisationrisk_ckd,29,female,0.082417
CKD,BREAST_CANCER,hospitalisationrisk_ckd,30,female,0.086037
CKD,BREAST_CANCER,hospitalisationrisk_ckd,31,female,0.089473
CKD,BREAST_CANCER,hospitalisationrisk_ckd,32,female,0.0918
CKD,BREAST_CANCER,hospitalisationrisk_ckd,33,female,0.094154
CKD,BREAST_CANCER,hospitalisationrisk_ckd,34,female,0.11002
CKD,BREAST_CANCER,hospitalisationrisk_ckd,35,female,0.12481
CKD,BREAST_CANCER,hospitalisationrisk_ckd,36,female,0.13548
CKD,BREAST_CANCER,hospitalisationrisk_ckd,37,female,0.14738
CKD,BREAST_CANCER,hospitalisationrisk_ckd,38,female,0.16001
CKD,BREAST_CANCER,hospitalisationrisk_ckd,39,female,0.15944
CKD,BREAST_CANCER,hospitalisationrisk_ckd,40,female,0.16
CKD,BREAST_CANCER,hospitalisationrisk_ckd,41,female,0.16021
CKD,BREAST_CANCER,hospitalisationrisk_ckd,42,female,0.16124
CKD,BREAST_CANCER,hospitalisationrisk_ckd,43,female,0.16054
CKD,BREAST_CANCER,hospitalisationrisk_ckd,44,female,0.1597
CKD,BREAST_CANCER,hospitalisationrisk_ckd,45,female,0.16063
CKD,BREAST_CANCER,hospitalisationrisk_ckd,46,female,0.16208
CKD,BREAST_CANCER,hospitalisationrisk_ckd,47,female,0.16059
CKD,BREAST_CANCER,hospitalisationrisk_ckd,48,female,0.15944
CKD,BREAST_CANCER,hospitalisationrisk_ckd,49,female,0.15786
CKD,BREAST_CANCER,hospitalisationrisk_ckd,50,female,0.15639
CKD,BREAST_CANCER,hospitalisationrisk_ckd,51,female,0.15682
CKD,BREAST_CANCER,hospitalisationrisk_ckd,52,female,0.15971
CKD,BREAST_CANCER,hospitalisationrisk_ckd,53,female,0.1637
CKD,BREAST_CANCER,hospitalisationrisk_ckd,54,female,0.17284
CKD,BREAST_CANCER,hospitalisationrisk_ckd,55,female,0.18024
CKD,BREAST_CANCER,hospitalisationrisk_ckd,56,female,0.1874
CKD,BREAST_CANCER,hospitalisationrisk_ckd,57,female,0.19379
CKD,BREAST_CANCER,hospitalisationrisk_ckd,58,female,0.20611
CKD,BREAST_CANCER,hospitalisationrisk_ckd,59,female,0.21386
CKD,BREAST_CANCER,hospitalisationrisk_ckd,60,female,0.22149
CKD,BREAST_CANCER,hospitalisationrisk_ckd,61,female,0.22872
CKD,BREAST_CANCER,hospitalisationrisk_ckd,62,female,0.23568
CKD,BREAST_CANCER,hospitalisationrisk_ckd,63,female,0.23636
CKD,BREAST_CANCER,hospitalisationrisk_ckd,64,female,0.24308
CKD,BREAST_CANCER,hospitalisationrisk_ckd,65,female,0.24929
CKD,BREAST_CANCER,hospitalisationrisk_ckd,66,female,0.25689
CKD,BREAST_CANCER,hospitalisationrisk_ckd,67,female,0.26667
CKD,BREAST_CANCER,hospitalisationrisk_ckd,68,female,0.27512
CKD,BREAST_CANCER,hospitalisationrisk_ckd,69,female,0.27476
CKD,BREAST_CANCER,hospitalisationrisk_ckd,70,female,0.27454
CKD,BREAST_CANCER,hospitalisationrisk_ckd,71,female,0.27165
CKD,BREAST_CANCER,hospitalisationrisk_ckd,72,female,0.27102
CKD,BREAST_CANCER,hospitalisationrisk_ckd,73,female,0.27144
CKD,BREAST_CANCER,hospitalisationrisk_ckd,74,female,0.27707
CKD,BREAST_CANCER,hospitalisationrisk_ckd,75,female,0.28452
CKD,BREAST_CANCER,hospitalisationrisk_ckd,76,female,0.29503
CKD,BREAST_CANCER,hospitalisationrisk_ckd,77,female,0.29932
CKD,BREAST_CANCER,hospitalisationrisk_ckd,78,female,0.30452
CKD,BREAST_CANCER,hospitalisationrisk_ckd,79,female,0.30723
CKD,BREAST_CANCER,hospitalisationrisk_ckd,80,female,0.30836
CKD,BREAST_CANCER,hospitalisationrisk_ckd,81,female,0.30876
CKD,BREAST_CANCER,hospitalisationrisk_ckd,82,female,0.30992
CKD,BREAST_CANCER,hospitalisationrisk_ckd,83,female,0.30982
CKD,BREAST_CANCER,hospitalisationrisk_ckd,84,female,0.30757
CKD,BREAST_CANCER,hospitalisationrisk_ckd,85,female,0.30693
CKD,BREAST_CANCER,hospitalisationrisk_ckd,86,female,0.30656
CKD,BREAST_CANCER,hospitalisationrisk_ckd,87,female,0.30538
CKD,BREAST_CANCER,hospitalisationrisk_ckd,88,female,0.30431
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,15,female,0.012363
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,16,female,0.015324
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,17,female,0.018715
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,18,female,0.023962
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,19,female,0.029462
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,20,female,0.0365
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,21,female,0.0419
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,22,female,0.044615
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,23,female,0.046221
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,24,female,0.060834
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,25,female,0.078324
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,26,female,0.10044
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,27,female,0.12614
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,28,female,0.14558
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,29,female,0.15032
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,30,female,0.15047
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,31,female,0.14947
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,32,female,0.14653
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,33,female,0.15051
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,34,female,0.17123
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,35,female,0.19043
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,36,female,0.2037
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,37,female,0.21856
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,38,female,0.23439
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,39,female,0.23395
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,40,female,0.23469
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,41,female,0.23498
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,42,female,0.23636
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,43,female,0.23542
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,44,female,0.2343
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,45,female,0.23554
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,46,female,0.23749
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,47,female,0.23549
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,48,female,0.23395
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,49,female,0.23183
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,50,female,0.22987
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,51,female,0.23045
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,52,female,0.23188
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,53,female,0.23477
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,54,female,0.24419
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,55,female,0.25053
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,56,female,0.25654
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,57,female,0.26383
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,58,female,0.27827
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,59,female,0.28695
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,60,female,0.29622
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,61,female,0.30584
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,62,female,0.31509
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,63,female,0.31322
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,64,female,0.31729
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,65,female,0.31737
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,66,female,0.31817
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,67,female,0.32026
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,68,female,0.32439
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,69,female,0.31959
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,70,female,0.31837
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,71,female,0.31423
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,72,female,0.31329
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,73,female,0.31348
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,74,female,0.31914
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,75,female,0.32641
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,76,female,0.33698
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,77,female,0.34105
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,78,female,0.34421
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,79,female,0.34487
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,80,female,0.34418
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,81,female,0.34271
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,82,female,0.34206
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,83,female,0.34195
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,84,female,0.33908
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,85,female,0.3379
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,86,female,0.337
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,87,female,0.33538
CKD,IMMUNE_DEF,hospitalisationrisk_2cond,88,female,0.33363
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,15,female,0.0051996
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,16,female,0.0063442
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,17,female,0.0076342
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,18,female,0.0096799
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,19,female,0.011583
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,20,female,0.013963
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,21,female,0.015732
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,22,female,0.016672
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,23,female,0.017718
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,24,female,0.025759
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,25,female,0.035686
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,26,female,0.048126
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,27,female,0.062292
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,28,female,0.076137
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,29,female,0.082417
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,30,female,0.086037
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,31,female,0.089473
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,32,female,0.0918
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,33,female,0.094154
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,34,female,0.11002
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,35,female,0.12481
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,36,female,0.13548
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,37,female,0.14738
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,38,female,0.16001
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,39,female,0.15944
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,40,female,0.16
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,41,female,0.16021
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,42,female,0.16124
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,43,female,0.16054
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,44,female,0.1597
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,45,female,0.16063
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,46,female,0.16208
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,47,female,0.16059
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,48,female,0.15944
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,49,female,0.15786
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,50,female,0.15639
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,51,female,0.15682
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,52,female,0.15971
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,53,female,0.1637
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,54,female,0.17284
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,55,female,0.18024
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,56,female,0.1874
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,57,female,0.19379
CKD,IMMUNE_DEF,hospitalisationrisk_ckd,58,female,0.20611
