condition1,condition2,model,age,sex,risk
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,25,female,0.025257
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,26,female,0.030504
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,27,female,0.036474
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,28,female,0.042012
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,29,female,0.04429
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,30,female,0.045717
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,31,female,0.048777
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,32,female,0.050501
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,33,female,0.05224
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,34,female,0.060113
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,35,female,0.066713
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,36,female,0.071039
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,37,female,0.076746
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,38,female,0.084179
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,39,female,0.086229
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,40,female,0.090904
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,41,female,0.095625
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,42,female,0.10293
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,43,female,0.10919
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,44,female,0.11518
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,45,female,0.12257
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,46,female,0.13275
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,47,female,0.13816
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,48,female,0.14226
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,49,female,0.14683
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,50,female,0.15307
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,51,female,0.15627
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,52,female,0.16216
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,53,female,0.17009
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,54,female,0.18253
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,55,female,0.18586
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,56,female,0.18831
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,57,female,0.19146
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,58,female,0.20149
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,59,female,0.20557
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,60,female,0.21241
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,61,female,0.22417
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,62,female,0.23501
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,63,female,0.23844
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,64,female,0.25518
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,65,female,0.27125
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,66,female,0.28435
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,67,female,0.3027
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,68,female,0.31767
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,69,female,0.31438
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,70,female,0.31419
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,71,female,0.31079
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,72,female,0.30836
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,73,female,0.31081
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,74,female,0.32176
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,75,female,0.33311
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,76,female,0.34738
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,77,female,0.35354
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,78,female,0.35813
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,79,female,0.35968
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,80,female,0.36016
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,81,female,0.36065
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,82,female,0.36207
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,83,female,0.36212
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,84,female,0.36156
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,85,female,0.36299
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,86,female,0.36466
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,87,female,0.3648
HYL,DEV_BEH_DISORDER,hospitalisationrisk_2cond,88,female,0.366
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,15,female,0.004881
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,16,female,0.0061391
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,17,female,0.0074088
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,18,female,0.0095536
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,19,female,0.011587
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,20,female,0.013981
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,21,female,0.015653
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,22,female,0.016652
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,23,female,0.017788
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,24,female,0.022068
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,25,female,0.02665
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,26,female,0.032176
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,27,female,0.038514
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,28,female,0.044397
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,29,female,0.046844
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,30,female,0.048395
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,31,female,0.051673
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,32,female,0.053614
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,33,female,0.055571
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,34,female,0.064054
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,35,female,0.071186
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,36,female,0.07604
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,37,female,0.082239
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,38,female,0.09028
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,39,female,0.092594
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,40,female,0.0977
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,41,female,0.10274
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,42,female,0.11077
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,43,female,0.118
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,44,female,0.12507
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,45,female,0.13368
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,46,female,0.1453
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,47,female,0.15157
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,48,female,0.15612
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,49,female,0.1611
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,50,female,0.16787
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,51,female,0.17193
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,52,female,0.17891
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,53,female,0.1881
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,54,female,0.20211
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,55,female,0.20629
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,56,female,0.20896
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,57,female,0.21237
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,58,female,0.22315
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,59,female,0.2281
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,60,female,0.23602
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,61,female,0.24925
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,62,female,0.26147
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,63,female,0.2665
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,64,female,0.28637
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,65,female,0.30817
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,66,female,0.32678
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,67,female,0.35105
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,68,female,0.37356
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,69,female,0.37794
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,70,female,0.38306
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,71,female,0.38556
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,72,female,0.38942
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,73,female,0.39534
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,74,female,0.40781
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,75,female,0.42244
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,76,female,0.43935
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,77,female,0.44722
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,78,female,0.45394
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,79,female,0.45735
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,80,female,0.45787
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,81,female,0.4584
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,82,female,0.45993
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,83,female,0.45997
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,84,female,0.45908
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,85,female,0.46033
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,86,female,0.46183
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,87,female,0.46176
HYL,DEV_BEH_DISORDER,hospitalisationrisk_hyl,88,female,0.46268
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,15,female,0.0048473
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,16,female,0.0060968
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,17,female,0.0073579
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,18,female,0.0094881
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,19,female,0.011508
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,20,female,0.013886
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,21,female,0.015546
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,22,female,0.016538
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,23,female,0.017667
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,24,female,0.021918
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,25,female,0.026372
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,26,female,0.031753
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,27,female,0.037784
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,28,female,0.043251
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,29,female,0.045305
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,30,female,0.046385
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,31,female,0.049047
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,32,female,0.050485
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,33,female,0.052052
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,34,female,0.059725
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,35,female,0.066317
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,36,female,0.070766
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,37,female,0.076566
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,38,female,0.083822
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,39,female,0.085713
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,40,female,0.090208
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,41,female,0.094634
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,42,female,0.10145
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,43,female,0.10777
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,44,female,0.11392
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,45,female,0.12149
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,46,female,0.13184
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,47,female,0.13762
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,48,female,0.14182
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,49,female,0.14641
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,50,female,0.15268
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,51,female,0.15646
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,52,female,0.16294
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,53,female,0.17147
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,54,female,0.18453
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,55,female,0.18843
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,56,female,0.19091
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,57,female,0.19409
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,58,female,0.20422
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,59,female,0.20888
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,60,female,0.21631
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,61,female,0.22875
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,62,female,0.24026
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,63,female,0.24583
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,64,female,0.26527
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,65,female,0.28729
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,66,female,0.30634
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,67,female,0.33155
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,68,female,0.35427
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,69,female,0.3618
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,70,female,0.37022
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,71,female,0.37664
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,72,female,0.38544
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,73,female,0.39631
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,74,female,0.41179
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,75,female,0.42851
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,76,female,0.44586
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,77,female,0.45271
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,78,female,0.45946
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,79,female,0.46288
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,80,female,0.46341
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,81,female,0.465
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,82,female,0.4676
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,83,female,0.46765
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,84,female,0.46766
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,85,female,0.46982
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,86,female,0.47223
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,87,female,0.47284
HYL,PROSTATE_CANCER,hospitalisationrisk_2cond,88,female,0.4749
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,15,female,0.004881
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,16,female,0.0061391
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,17,female,0.0074088
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,18,female,0.0095536
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,19,female,0.011587
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,20,female,0.013981
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,21,female,0.015653
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,22,female,0.016652
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,23,female,0.017788
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,24,female,0.022068
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,25,female,0.02665
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,26,female,0.032176
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,27,female,0.038514
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,28,female,0.044397
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,29,female,0.046844
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,30,female,0.048395
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,31,female,0.051673
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,32,female,0.053614
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,33,female,0.055571
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,34,female,0.064054
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,35,female,0.071186
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,36,female,0.07604
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,37,female,0.082239
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,38,female,0.09028
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,39,female,0.092594
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,40,female,0.0977
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,41,female,0.10274
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,42,female,0.11077
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,43,female,0.118
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,44,female,0.12507
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,45,female,0.13368
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,46,female,0.1453
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,47,female,0.15157
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,48,female,0.15612
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,49,female,0.1611
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,50,female,0.16787
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,51,female,0.17193
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,52,female,0.17891
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,53,female,0.1881
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,54,female,0.20211
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,55,female,0.20629
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,56,female,0.20896
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,57,female,0.21237
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,58,female,0.22315
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,59,female,0.2281
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,60,female,0.23602
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,61,female,0.24925
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,62,female,0.26147
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,63,female,0.2665
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,64,female,0.28637
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,65,female,0.30817
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,66,female,0.32678
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,67,female,0.35105
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,68,female,0.37356
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,69,female,0.37794
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,70,female,0.38306
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,71,female,0.38556
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,72,female,0.38942
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,73,female,0.39534
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,74,female,0.40781
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,75,female,0.42244
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,76,female,0.43935
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,77,female,0.44722
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,78,female,0.45394
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,79,female,0.45735
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,80,female,0.45787
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,81,female,0.4584
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,82,female,0.45993
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,83,female,0.45997
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,84,female,0.45908
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,85,female,0.46033
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,86,female,0.46183
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,87,female,0.46176
HYL,PROSTATE_CANCER,hospitalisationrisk_hyl,88,female,0.46268
HYL,LUNG_CANCER,hospitalisationrisk_2cond,15,female,0.0067743
HYL,LUNG_CANCER,hospitalisationrisk_2cond,16,female,0.0085142
HYL,LUNG_CANCER,hospitalisationrisk_2cond,17,female,0.010268
HYL,LUNG_CANCER,hospitalisationrisk_2cond,18,female,0.013231
HYL,LUNG_CANCER,hospitalisationrisk_2cond,19,female,0.016036
HYL,LUNG_CANCER,hospitalisationrisk_2cond,20,female,0.019334
HYL,LUNG_CANCER,hospitalisationrisk_2cond,21,female,0.021633
HYL,LUNG_CANCER,hospitalisationrisk_2cond,22,female,0.023006
HYL,LUNG_CANCER,hospitalisationrisk_2cond,23,female,0.024567
HYL,LUNG_CANCER,hospitalisationrisk_2cond,24,female,0.030398
HYL,LUNG_CANCER,hospitalisationrisk_2cond,25,female,0.036626
HYL,LUNG_CANCER,hospitalisationrisk_2cond,26,female,0.044123
HYL,LUNG_CANCER,hospitalisationrisk_2cond,27,female,0.052713
HYL,LUNG_CANCER,hospitalisationrisk_2cond,28,female,0.060679
HYL,LUNG_CANCER,hospitalisationrisk_2cond,29,female,0.063971
HYL,LUNG_CANCER,hospitalisationrisk_2cond,30,female,0.066054
HYL,LUNG_CANCER,hospitalisationrisk_2cond,31,female,0.070426
HYL,LUNG_CANCER,hospitalisationrisk_2cond,32,female,0.073015
HYL,LUNG_CANCER,hospitalisationrisk_2cond,33,female,0.075625
HYL,LUNG_CANCER,hospitalisationrisk_2cond,34,female,0.086802
HYL,LUNG_CANCER,hospitalisationrisk_2cond,35,female,0.096224
HYL,LUNG_CANCER,hospitalisationrisk_2cond,36,female,0.1026
HYL,LUNG_CANCER,hospitalisationrisk_2cond,37,female,0.11074
HYL,LUNG_CANCER,hospitalisationrisk_2cond,38,female,0.12126
HYL,LUNG_CANCER,hospitalisationrisk_2cond,39,female,0.12425
HYL,LUNG_CANCER,hospitalisationrisk_2cond,40,female,0.13084
HYL,LUNG_CANCER,hospitalisationrisk_2cond,41,female,0.13733
HYL,LUNG_CANCER,hospitalisationrisk_2cond,42,female,0.1476
HYL,LUNG_CANCER,hospitalisationrisk_2cond,43,female,0.15681
HYL,LUNG_CANCER,hospitalisationrisk_2cond,44,female,0.16577
HYL,LUNG_CANCER,hospitalisationrisk_2cond,45,female,0.1766
HYL,LUNG_CANCER,hospitalisationrisk_2cond,46,female,0.19112
HYL,LUNG_CANCER,hospitalisationrisk_2cond,47,female,0.19892
HYL,LUNG_CANCER,hospitalisationrisk_2cond,48,female,0.20459
HYL,LUNG_CANCER,hospitalisationrisk_2cond,49,female,0.21076
HYL,LUNG_CANCER,hospitalisationrisk_2cond,50,female,0.21904
HYL,LUNG_CANCER,hospitalisationrisk_2cond,51,female,0.22279
HYL,LUNG_CANCER,hospitalisationrisk_2cond,52,female,0.23006
HYL,LUNG_CANCER,hospitalisationrisk_2cond,53,female,0.23996
HYL,LUNG_CANCER,hospitalisationrisk_2cond,54,female,0.25541
HYL,LUNG_CANCER,hospitalisationrisk_2cond,55,female,0.25702
HYL,LUNG_CANCER,hospitalisationrisk_2cond,56,female,0.25803
HYL,LUNG_CANCER,hospitalisationrisk_2cond,57,female,0.25985
HYL,LUNG_CANCER,hospitalisationrisk_2cond,58,female,0.26987
HYL,LUNG_CANCER,hospitalisationrisk_2cond,59,female,0.2731
HYL,LUNG_CANCER,hospitalisationrisk_2cond,60,female,0.27995
HYL,LUNG_CANCER,hospitalisationrisk_2cond,61,female,0.29263
HYL,LUNG_CANCER,hospitalisationrisk_2cond,62,female,0.30411
HYL,LUNG_CANCER,hospitalisationrisk_2cond,63,female,0.30742
HYL,LUNG_CANCER,hospitalisationrisk_2cond,64,female,0.32651
HYL,LUNG_CANCER,hospitalisationrisk_2cond,65,female,0.34984
HYL,LUNG_CANCER,hospitalisationrisk_2cond,66,female,0.36963
HYL,LUNG_CANCER,hospitalisationrisk_2cond,67,female,0.39527
HYL,LUNG_CANCER,hospitalisationrisk_2cond,68,female,0.41901
HYL,LUNG_CANCER,hospitalisationrisk_2cond,69,female,0.42358
HYL,LUNG_CANCER,hospitalisationrisk_2cond,70,female,0.42891
HYL,LUNG_CANCER,hospitalisationrisk_2cond,71,female,0.43151
HYL,LUNG_CANCER,hospitalisationrisk_2cond,72,female,0.43548
HYL,LUNG_CANCER,hospitalisationrisk_2cond,73,female,0.44155
HYL,LUNG_CANCER,hospitalisationrisk_2cond,74,female,0.45462
HYL,LUNG_CANCER,hospitalisationrisk_2cond,75,female,0.46985
HYL,LUNG_CANCER,hospitalisationrisk_2cond,76,female,0.48743
HYL,LUNG_CANCER,hospitalisationrisk_2cond,77,female,0.4957
HYL,LUNG_CANCER,hospitalisationrisk_2cond,78,female,0.50278
HYL,LUNG_CANCER,hospitalisationrisk_2cond,79,female,0.50622
HYL,LUNG_CANCER,hospitalisationrisk_2cond,80,female,0.50675
HYL,LUNG_CANCER,hospitalisationrisk_2cond,81,female,0.50728
HYL,LUNG_CANCER,hospitalisationrisk_2cond,82,female,0.50882
